,created_at,tweet_text
0,2020-10-01 11:17:23,"['宇都宮隆と木根尚登、全曲tm', 'networkの曲を演奏するツアーを開催中', 'httpstcoxdjwafugqa']"
1,2020-07-31 10:01:05,['外食でいざ食べようとマスクを外すのと、銭湯でいざ入ろうとパンツを脱ぐのは、なんか気持ちの感じが似てる。']
2,2020-07-15 03:47:53,"['カオスうどん。栄養はありそう。', 'httpstcoetpor1z4g8']"
3,2020-07-05 02:16:50,['加齢による頻尿化の影響で、最近水道料金（下水道料金）が底上げされている気がする。']
4,2020-07-03 11:08:29,"['tofubeat', 'tbep', 'onlin', 'releas', 'parti', 'httpstcojleysbnrpl', 'youtubeより']"
5,2020-07-01 10:45:16,['中国共産党の邪悪さすごいな。信じられない。嘘みたい。']
6,2020-06-20 01:27:44,['三体ⅱ買ったんだけど、ⅰがおぼろげなので復習。智子ってどんなんだったっけ、とか。']
7,2020-06-19 09:29:26,['cocoaのandroid版がダウンロードできないっていうやつ。googleplayでアプリ審査通過後に「公開」状態になってるのをまだ公開時期じゃないからと一度「非公開」にして、リリースしたいときに「公開」にすればすぐ公開できるかと思いきや、もっかい審査が入るのでちょっと時間がかかる、というやつでは。']
8,2020-06-17 12:34:18,['キムチ鍋に入ってた丹波しめじのジューシーさに感心した。']
9,2020-06-02 23:43:41,"['タツローさんがラジオのおうちカラオケでやってた。カッコイイ。カラオケで歌いたい。', '鈴木雅之「misti', 'mauve」l', 'at', 'club', 'martinirv', 'httpstcohdb4sfnsmw', 'youtubeより']"
10,2020-05-23 06:26:05,"['アラビアータ。', 'httpstcoc5nhzkzpsx']"
11,2018-05-25 09:47:13,['風邪完治するのに一ヶ月くらいかかかるの、非常に老いを感じる。']
12,2018-03-15 16:22:47,['個人タクシーなんだけど「カードok！」ってステッカー貼ってるの見て乗ったら、社内に「この車はカードは使用できません。」て手書きのメモが貼ってあってビビる。']
13,2018-03-05 13:56:12,['tvkで傷天やってるのね。']
14,2018-02-11 00:15:33,"['sfの劇中ニュース感ある。', 'httpstcojs8k6olbbv']"
15,2018-01-31 15:04:12,"['深夜のネパール飯。', 'httpstcoxhbkjwnagu']"
16,2018-01-31 09:27:24,['モッチドーナツこしあん（lawson）、うまい。']
17,2018-01-20 06:52:45,"['tk', 'work', '小室哲哉ワークス', 'httpstco8a5fznucau', 'nowplay']"
18,2017-07-19 11:30:27,['会社の帰り道にスーパーがあればいいのになあ。わざわざ買い物行かなきゃなのがダルいなあ。']
19,2017-06-28 14:37:16,['見たいけどbsじゃ見られん。見たい見たい見たい見たい。。。']
20,2017-06-28 14:35:26,"['nhkでトレヴァー・ホーンの特番', '藤井隆＆ヒャダインが進行役', 'httpstcovuqnbp6aw6', 'cinranetさんから']"
21,2017-04-28 12:58:22,"['キラ的なシールなんだけどグッとこない。', 'httpstco0jp34uxetb']"
22,2017-01-31 00:56:14,['プロジェクトリリースしてほっとしたその日に風邪ひきはじめるなんて、なんてよくできた社畜な身体なんだろうって我ながら感心してる。']
23,2017-01-29 16:11:02,"['ss席18000yenたけぇぇぇぇぇよ！', 'ジャミロクワイが帰ってきた！7年ぶりの新作「automaton（オートマトン）」に先駆けmvを公開。日本公演も。', 'のんびり息子と天パパパ', 'httpstcoxta0zkgjsf']"
24,2016-10-15 00:49:25,['親族間の付き合いってこういうことかなぁ、ってしみじみした。']
25,2016-10-15 00:46:11,['嫁の妹（妙齢）から突然電話あってなにかと思ったら「¥マークってどこにあるのー？」って聞かれたから「キーボードの一番右上にない？」って教えてあげたら「あったー！ありがとう！」って感謝されたのでit屋の面目躍如で朝からとてもいい気分です。']
26,2016-10-12 07:22:36,['八重洲口のlabiいつも客より店員のほうが多くてヤバイ。']
27,2016-10-12 07:19:04,['駅のキオスクの物陰で保険営業みたいなおばちゃんが直立不動でワッフル貪り食ってて妖怪かと思った。']
28,2016-10-09 13:32:27,['led電球切れた。40000時間なぁ。']
29,2016-10-03 23:42:40,['忌引の強カード感。つい前のめりに「忌引で」って言ってしまう。']
30,2016-10-01 03:53:48,"['macosでsiriきたけど、検索なんてたいがい自分の後ろ暗い好奇心をキーワードにするものだと思ってるから、声に出すなんて恥ずかしくってぜんぜん使える気がしない。「映画', '品川」とかキレイなのだけsiriに聞く、というのも白々しいし。']"
31,2016-10-01 03:30:34,"['couporang', 'エロゲムノーン（ギリシャ語）']"
32,2016-09-30 22:27:16,['エロゲー？エロゲ？']
33,2016-09-30 22:20:25,['エロゲー的な想像力（エロ抜き）が、女性も含めた世間一般に「感動」のフォーマットとして受け入れられた、ということなのでしょうか。だとしたらエポックメイキング。']
34,2016-09-30 22:12:40,['新海誠さんもradwimpsさんもとんだロマンティック野郎で、泣きながら妄想している姿が目に浮かぶようでした（いい意味で）。君の名は。あと、泣けるエロゲーみたいな話だな、とも。途中でご褒美のhシーン挟まってきても違和感ないな、というか。']
35,2016-09-29 10:09:11,['レシピの検索するとcookpadが上位に出るの、わりとやだ。２つも３つも出てくるし。味の素のとかオフィシャルっぽいのが上に出てきてほしい。']
36,2016-09-28 08:34:16,['poderosaの商用リニューアル版使ってみたらカーソルがヘンなアニメーションしててびびった。sshクライアントにアニメーションいらないだろ。']
37,2016-09-27 12:19:50,"['ふたりで総指揮って仲良しかよ。リアム＆ノエルが製作総指揮！『オアシス』ドキュメンタリー、クリスマス日本公開', 'httpstcoxprqrdxp2j', 'cinemacafeさんから']"
38,2016-09-27 00:15:50,['嫁がサルサ体験教室行くらしい。曲を口ずさんだら「それはランバダ」とたしなめられた。kaldiでかかってるのがサルサ。']
39,2016-09-26 14:46:57,"['dynabookはcor', 'i7の16gbyteなのになぜあんなにガッカリなのか。macbookproはcor', 'i5の16gbyteでバッキバキなのに。']"
40,2016-09-26 13:25:09,['わりと甘く見てた案件で軽くハマってるんだけど、この自分の「甘く見てた」っていうのが一番の落し穴だったな、と反省している。']
41,2016-09-23 13:34:42,['串カツ田中は上場記念で全串100円キャンペーンしてて素敵だけど、ホッピーとかチューハイとかお酒が水っぽくてびしゃびしゃなところが素敵じゃない。']
42,2016-09-23 03:34:40,['仁義なき戦いの「代理戦争」は、政治劇としては出色だなあ。それまで仁義の代弁者みたいなキャラだった広能昌三が、いよいよ生き残りのために画を描かざるを得ない状況に巻き込まれる、という展開がアツい。']
43,2016-09-22 23:48:50,['朝から仁義なき戦いの第三部見てる。']
44,2016-09-22 14:50:23,['賃貸の更新書類の続柄のとこ「嫁」って書いてたの思い出した。書いてるときなんかしっくりこないと思ってたんだけど「妻」だよなあ。']
45,2016-09-21 14:52:10,['インドの青鬼もおいしいですね。']
46,2016-09-20 14:15:00,"['山下達郎', 'funki', 'flushin〜硝子の少年〜bomber〜funki', 'flushin', 'live', 'httpstcoomfuaanl40', 'youtubeさんから']"
47,2016-09-20 12:05:51,"['su', 'metalの表情が挑発するようでカッコよかったです。']"
48,2016-09-20 09:30:13,['babymetalの東京ドームきました。左右の席をむさいおっさんに挟まれてます。僕もたいがいむさいですが。']
49,2016-09-18 13:28:47,['小松孝の「食卓」、面白かった。私小説的に惜しみなくさらけ出してるのが清々しい。ご飯と味噌汁で食卓を囲めば家族になれる、わけではない断絶を抱えた家族のコミカルな素描。斜め上な一服の救いは突拍子も無いのにリアリティーが感じられた。httpstcobl1v45qfyf']
50,2016-09-16 12:08:41,['今日の教訓。めんどくさくても仕様書読もう。']
51,2016-09-15 15:54:03,['蓮舫のときどき見せるカッ！とした決め顔みたいなやつ、…まぁいいや、おやすみなさい。']
52,2016-09-15 15:28:06,['頻発するオナラの原因は昨日食べたインドカレーの多量の香辛料による腸の活性化のため、と結論づけた。']
53,2016-09-15 10:52:28,['今日はやたら屁がでる。屁というかガスという感じ。']
54,2016-09-14 10:53:34,"['akimatsu', 'じっくり見るのだとそうかもね。最後の大騒ぎのくだりとエンディングのケヴィンのあれはぜひでっかい3dで見てみたいな〜、と思ったんだよね。']"
55,2016-09-14 07:25:06,"['akimatsu', '3dで観た？']"
56,2016-09-13 02:05:54,['二日酔いで胃が気持ち悪い。あとたぶん酒臭い。嫁に「瘴気を放ってる」て言われた。']
57,2016-09-10 08:49:29,['よなよなエールがアルト寄りなの意識できてなかった。']
58,2016-09-09 11:31:51,"['サイゼリヤ、「グラスビール」ってこのグラスで出てくるんだぜ。', 'httpstcoevivoaiv3h']"
59,2016-09-07 02:44:06,['まじで蒸すね〜。']
60,2016-09-04 09:12:35,['ら…る']
61,2016-09-02 01:19:21,"['コカ・コーラ仏工場でコンテナに大量コカイン、末端価格58億円', 'httpstco4jr2yy423c', 'reuterscojpさんから']"
62,2016-09-01 12:44:48,['ちゃんとimaxとか3dで観るといい思う。普通の2dで観てしまって後悔してる。']
