,created_at,tweet_text
0,2012-01-18 07:42:08,"['commonwealth', 'insur', 'for', 'your', 'car', 'hot', 'insur', 'httptcoie4ni5so', 'via', 'digg']"
1,2011-12-23 04:24:20,"['韩寒的最新博文：', '谈革命', 'httptcojfe3gzwl']"
2,2011-12-20 08:12:28,"['xkman', '你也翻过来了？']"
3,2011-12-19 04:58:34,"['rt', 'rtmeme', 'rt', 'laoyang945', 'rt', 'frankfang', '金胖子这一死，tg还是很伤心的，这感情就跟班上倒数第二看到倒数第一转学走了一样']"
4,2011-12-19 04:57:37,"['fyasuo', '太神奇了']"
5,2011-03-21 06:29:51,"['为了收个邮件也要翻墙，哎。。。rt', 'bbcchines', '简讯：谷歌指责中国干扰电邮业务', '互联网搜索引擎巨头谷歌星期一（3月21日）指责中国政府干扰其电子邮件服务。', 'httpbbcinfhb6kz']"
6,2011-03-11 02:56:32,"['newsinchina', 'wvi', '现在都g10了。']"
7,2010-11-23 09:25:14,"['牛逼的以讹传讹', 'rt', 'rtmeme', 'snljlw', 'hecait', '查证了一下，韩寒怀孕的消息是这样以讹传讹的：南北韩炮战gt韩韩打炮gt韩韩搞大了gt韩寒怀孕']"
8,2010-11-23 08:33:43,"['韩国美女那么多，，不只一个宋慧乔啊！', 'rt', 'pkuteaparti', '金正银：再不打南韩，宋慧乔就要老了！']"
9,2010-11-16 08:43:42,"['辟谣一般都很', '“', '准', '”', 'duck1984', '关于上海差头涨价的事，以交管局辟谣为准', 'httpnewsqqcoma20101116000767htm']"
10,2010-11-16 08:40:53,"['还让不让人活了啊，已经不敢去菜场了，现在车也不敢打了，地铁会涨吗？', 'rt', 'rtmeme', 'fm021', 'jessie0816', '上海出租车又要涨价了？白天起步费从12元调到15元。晚上11点后价格从14元调到20元。各位，通货膨胀到来了！']"
11,2010-11-16 07:22:18,"['今天在新浪微博，发了个消息说我原来是玩twitter，今天才来玩新浪微博，于是我的账号就被封了，杯具啊！', 'justin7974', 'jason5ng32', '我靠', 'jason5ng32', '不但睡觉还tmd打起呼噜来了']"
12,2010-11-16 07:18:33,"['刚出你就又进啊', 'rt', 'newsinchina', '今天逢低入了点招行', '话说我一直觉得这银行不错', '我的信用卡就是这里的', '个人认为可以长期持有', '比存银行合算']"
13,2010-11-16 06:21:08,"['韩寒：十一月大火的过程', 'httpblogsinacomcnsblog4701280b0100mri0html']"
14,2010-11-16 06:15:04,"['现在倒京东商城的舆论很厉害啊，又是一波3q江湖斗？我怀疑是1haodian。', '最近这丫的广告打得太猛了。', 'rt', 'nanfangzhoumo', '新电脑藏艳照', '京东商城卖二手机？', 'httpgooglfbjjbnf']"
15,2010-11-16 06:12:29,"['不要总是把灾难归咎于某个', '“', '无证', '”', '的电焊工，多想想深层次的原因吧。rt', 'nanfangzhoumo', '上海高楼大火', '由无证电焊工违章操作引起', 'httpgooglfbktv0i']"
16,2010-11-16 06:04:11,['给新浪客服发了信，不知道能不能解封。']
17,2010-11-16 06:03:17,"['看来只有twitter才是真正的微博，而', '新浪微博新浪阉博']"
18,2010-11-16 05:59:33,"['昨天才注册了新浪微博，就为今天看新浪微博开发者大会直播。', '没料到和一个网友说了声', '“', '我原来是在twitter', '”', '的，账号就被封了。报错如下', '“', '你当前使用的ip地址或者帐号由于违反了新浪微博的安全检测规则，暂时禁止访问。', '”', '杯具的新浪微博，开放个鸟啊。']"
19,2010-11-12 10:00:33,"['ued用户体验的八大误区，到底什么才是真正的用户体验？', 'httpwwwkacakongcomarchives289']"
20,2010-11-04 08:30:43,"['这次事件，让从来没有真正享受过选举权人，第一次尝到了拥有选择权是多么令人兴奋的事情。', '也再次证实，即使两个被选举人都是混蛋，但是能选举，至少让你看到了本来看不到的东西。']"
21,2010-11-04 04:48:00,"['人人网艰难的决定：出了qq劝架补丁', 'httpimrenrencomquanjiahtml']"
22,2010-11-04 03:44:31,"['rt', 'corndogcn', '360和qq干起来之后，我们突然发现第一次拥有了决定自己生活的权利——这是大多数人兴奋的理由，这场纷争让我们第一次有了选民的感觉']"
23,2010-11-04 03:07:36,"['这个比喻很经典', 'rt', 'wubotao', '李承鹏：我刚刚做了一个艰难的比喻：qq是拥有四亿嫖客的小姐，360是流氓避孕套，在戴套还是不戴套的问题上双方没达成一致，最后小姐宣布凡用该避孕套的一律不允许来httptwittercom嫖。']"
24,2010-11-04 03:04:42,"['亲爱的好友们，当你看到这条留言的时候，我刚刚做了个艰难的决定，为了表达对qq霸权的愤慨，决定一周不登陆qq，有事找我的请上msn', 'gtalk', '。']"
25,2010-10-29 04:57:16,"['rt', 'virushuo', '买一pc，什么都不干，把这几家打架的软件都装上，全给管理员权限，全允许自动升级，然后接一大显示器，挂墙上当鱼缸用，专门看他们打架玩。']"
26,2010-10-29 04:10:18,"['想试一试360', '“', '扣扣保镖', '”', '，发现不支持windows2003']"
27,2010-10-29 03:05:56,"['360和腾讯帮干架，为啥拿我的电脑桌面做战场？', '交战场进场费了没？虽然360不是啥好东西，但是腾讯帮更不是啥好东西，尤其是已经上了财富榜的马化腾，居然领取国家住房补贴，我们这些穷人交的税还要倒过来养富人吗？']"
28,2010-10-29 02:54:42,['今天自由门，逍遥游都失灵了，没办法，只能用ssh，虽然复杂，但是总算翻过来了。']
29,2010-10-09 01:09:15,"['google墙内搜索', '“', '诺贝尔和平奖', '”', '，', '连接立即被重置，继', '“', '钓鱼岛', '”', '之后', '“', '诺贝尔和平奖', '”', '已经成了最新的敏感词。']"
30,2010-10-08 09:39:25,"['刘晓波得了诺贝尔和平奖，新浪和网易的诺贝尔专题全部人家蒸发。', '尸体：httpnewssinacomcnz2010nobelindexshtml', '，', 'httpnews163comspecial2010nobelpr']"
31,2010-09-28 03:15:07,"['360安全卫士发布隐私保护器与腾讯qq互掐，网民隐私谁来保护？', 'httpbitly8doz1j', '谁也别装b，谁的屁股都不干净，做为中国的网民，是悲哀的。']"
32,2010-09-22 14:57:01,['刚买的上海杏花楼的月饼，居然是上霉的，而且在杏花楼交涉，发现好多人都遭遇霉的月饼。名牌都如此，情何以堪']
33,2010-09-21 09:04:53,['中秋快乐！']
